City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
463,The Pas,CA,53.8251,-101.2541,1.4,55,1,9.22,clear sky
464,Bojnurd,IR,37.4747,57.329,55.4,35,0,5.06,clear sky
465,Kutum,SD,14.2,24.6667,87.93,16,80,1.79,broken clouds
466,San Isidro,PE,-12.1167,-77.05,78.8,61,0,9.22,clear sky
467,Lang Suan,TH,9.9456,99.0785,77.22,85,91,1.34,overcast clouds
468,Tilichiki,RU,60.4667,166.1,11.41,92,100,5.21,overcast clouds
469,Mount Gambier,AU,-37.8333,140.7667,60.8,100,90,11.5,overcast clouds
470,Shubarshi,KZ,48.5872,57.1869,24.87,87,100,13.49,overcast clouds
471,Challapata,BO,-18.9,-66.7667,57.36,39,100,5.44,overcast clouds
472,Vestmanna,FO,62.1564,-7.1664,46.4,93,75,27.63,broken clouds
473,Hof,DE,50.3167,11.9167,41.0,81,75,5.75,broken clouds
474,Aasiaat,GL,68.7098,-52.8699,-7.58,84,100,8.08,overcast clouds
475,Nantucket,US,41.2835,-70.0995,59.0,72,1,6.91,clear sky
476,Lakselv,NO,70.0513,24.9718,35.6,75,75,24.16,broken clouds
477,Kaman,IN,27.65,77.2667,72.61,42,79,4.65,broken clouds
478,Mugur-Aksy,RU,50.35,90.5,18.23,56,91,5.77,overcast clouds
479,Sitka,US,57.0531,-135.33,37.4,93,90,11.5,light rain
480,Vale Da Amoreira,PT,39.0697,-7.6985,70.0,59,4,5.06,clear sky
481,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.8,55,40,9.22,scattered clouds
482,Yar-Sale,RU,66.8333,70.8333,19.17,97,99,8.59,overcast clouds
483,Sistranda,NO,63.7256,8.834,46.4,81,75,10.36,broken clouds
484,Nara,JP,34.6851,135.8049,45.0,67,0,2.68,clear sky
485,Pombas,CV,17.1503,-25.0201,75.2,53,40,25.32,scattered clouds
486,Lake Charles,US,30.2131,-93.2044,75.2,73,1,10.36,clear sky
487,Kudymkar,RU,59.0173,54.656,17.22,96,78,5.3,broken clouds
488,Dillon,US,34.4166,-79.3712,64.4,68,90,9.22,overcast clouds
489,Tornio,FI,65.8481,24.1466,39.2,65,0,9.22,clear sky
490,Itapage,BR,-3.6867,-39.5861,79.99,78,68,6.67,broken clouds
491,Acurenam,GQ,1.0322,10.6488,70.47,96,89,3.42,overcast clouds
492,Havoysund,NO,70.9963,24.6622,37.4,64,90,54.09,light snow
493,Mutum,BR,-19.8,-41.4383,86.72,52,14,2.66,few clouds
494,Sola,VU,-13.8833,167.55,80.46,72,15,6.33,few clouds
495,Sozimskiy,RU,59.7418,52.2482,16.39,97,81,5.01,broken clouds
496,Waitati,NZ,-45.75,170.5667,54.0,92,100,4.0,overcast clouds
497,Sibolga,ID,1.7427,98.7792,75.56,93,100,3.38,overcast clouds
498,Tucuma,BR,-0.1833,-50.05,82.17,77,93,5.97,overcast clouds
499,Palmerston North,NZ,-40.35,175.6167,48.0,97,6,1.57,clear sky
500,Plastun,RU,44.7561,136.2939,30.81,89,16,6.15,few clouds
501,Egvekinot,RU,66.3167,-179.1667,7.47,95,100,10.29,snow
502,Goderich,CA,43.7501,-81.7165,62.6,20,100,10.36,overcast clouds
503,Yaring,TH,6.8662,101.3689,78.21,85,100,8.1,overcast clouds
504,Rawson,AR,-43.3002,-65.1023,84.06,14,37,24.16,scattered clouds
505,Oktyabrskiy,RU,54.4815,53.471,29.93,95,100,9.42,light snow
506,Yershov,RU,51.3513,48.2766,31.91,98,100,14.14,snow
507,Tonder,DK,54.9331,8.8667,44.01,87,4,1.99,clear sky
508,Ugoofaaru,MV,5.6667,73.0,81.77,75,74,6.91,broken clouds
509,Jasper,US,37.2001,-94.3502,55.4,71,90,21.85,overcast clouds
510,Atar,MR,20.5169,-13.0499,92.53,9,7,11.32,clear sky
511,Sept-Iles,CA,50.2001,-66.3821,53.6,37,100,11.5,overcast clouds
512,San Vicente,AR,-26.6167,-54.1333,78.31,76,100,2.26,overcast clouds
513,Itaituba,BR,-4.2761,-55.9836,87.8,70,20,8.05,few clouds
514,San Patricio,US,28.017,-97.5169,86.0,26,1,9.22,clear sky
515,Bonthe,SL,7.5264,-12.505,82.76,63,64,12.03,broken clouds
516,Port Blair,IN,11.6667,92.75,82.08,76,96,4.0,overcast clouds
517,Carutapera,BR,-1.195,-46.02,82.53,77,51,7.36,broken clouds
518,Basco,PH,20.4487,121.9702,74.26,76,100,18.63,overcast clouds
519,El Alto,PE,-4.2714,-81.2147,91.4,46,0,12.66,clear sky
520,Borogontsy,RU,62.6683,131.1683,-16.37,96,100,7.92,overcast clouds
521,Nabire,ID,-3.3667,135.4833,76.1,91,100,2.95,overcast clouds
522,Buraydah,SA,26.326,43.975,86.0,23,0,5.75,clear sky
523,Troitskoye,RU,52.9821,84.6757,32.79,88,100,9.24,overcast clouds
524,Coos Bay,US,43.3665,-124.2179,48.99,87,1,7.94,clear sky
525,Araouane,ML,18.9048,-3.5265,86.18,8,28,11.01,scattered clouds
526,Murdochville,CA,48.9583,-65.5006,41.0,56,97,13.8,overcast clouds
527,Kathu,TH,7.9178,98.3332,82.4,74,20,4.61,few clouds
528,Kupang,ID,-10.1667,123.5833,78.93,83,74,4.32,broken clouds
529,Yaan,NG,7.3833,8.5667,88.63,41,66,2.42,broken clouds
530,Bathsheba,BB,13.2167,-59.5167,84.2,51,20,23.02,few clouds
531,Walvis Bay,NA,-22.9575,14.5053,69.8,64,27,9.22,scattered clouds
532,Westerland,DE,54.9079,8.3033,44.01,87,6,1.99,clear sky
533,Cartagena,CO,10.3997,-75.5144,86.0,74,40,13.8,scattered clouds
534,Samarai,PG,-10.6167,150.6667,81.79,80,100,8.86,overcast clouds
535,Fare,PF,-16.7,-151.0167,83.05,74,7,18.92,light rain
536,Port-Gentil,GA,-0.7193,8.7815,84.2,70,20,10.36,few clouds
537,Monrovia,LR,6.3005,-10.7969,87.8,66,75,9.22,broken clouds
538,Launceston,AU,-41.45,147.1667,61.0,88,90,16.11,light rain
539,Kozan,TR,37.4552,35.8157,59.0,100,75,4.61,broken clouds
540,Porbandar,IN,21.6422,69.6093,78.78,66,0,10.6,clear sky
541,Masallatah,LY,32.6167,14.0,53.42,49,53,29.46,broken clouds
542,Todos Santos,MX,23.45,-110.2167,66.0,71,44,4.0,scattered clouds
543,Hirara,JP,24.8,125.2833,66.49,66,83,14.92,broken clouds
544,Erzin,TR,36.9559,36.2,59.0,100,75,3.44,broken clouds
545,Panshi,CN,42.9422,126.0561,38.16,70,97,4.74,overcast clouds
546,Tessalit,ML,20.1986,1.0114,81.37,7,29,13.24,scattered clouds
547,Marawi,PH,7.9986,124.2928,77.0,89,40,1.99,scattered clouds
548,Verkhoyansk,RU,67.5447,133.385,-14.69,96,100,3.47,overcast clouds
549,Bac Lieu,VN,9.285,105.7244,82.44,72,100,21.45,overcast clouds
550,Zyryanka,RU,65.75,150.85,-4.27,94,100,19.15,overcast clouds
551,Zagarolo,IT,41.8431,12.8105,51.8,34,0,14.97,clear sky
552,Hovd,MN,48.0056,91.6419,35.6,25,82,4.9,broken clouds
553,Buala,SB,-8.145,159.5921,79.59,84,19,5.91,light rain
554,Pedernales,DO,18.0384,-71.744,81.7,64,32,5.03,scattered clouds
555,Gauribidanur,IN,13.6111,77.5167,75.2,53,2,6.91,clear sky
556,Kuala Terengganu,MY,5.3302,103.1408,82.4,83,40,12.66,scattered clouds
557,Notre-Dame-Du-Lac,CA,47.6136,-68.7964,59.0,23,56,3.44,broken clouds
558,Lyngseidet,NO,69.5763,20.2189,37.4,65,90,18.41,light rain and snow
559,Boyolangu,ID,-8.1181,111.8935,75.49,91,100,1.03,overcast clouds
560,Omboue,GA,-1.5746,9.2618,79.52,81,79,7.34,broken clouds
561,Aksha,RU,50.2814,113.2867,26.29,86,53,4.05,broken clouds
562,Jhang,PK,33.6748,72.6963,57.0,81,93,1.99,overcast clouds
563,Paamiut,GL,61.994,-49.6678,19.49,66,100,11.34,overcast clouds
564,Port-Cartier,CA,50.0334,-66.8654,53.6,40,40,10.36,scattered clouds
565,Obigarm,TJ,38.7173,69.7088,44.78,79,98,5.26,overcast clouds
566,Manbij,SY,36.5281,37.9549,51.8,100,90,6.91,mist
567,Maumere,ID,-8.6199,122.2111,79.39,83,72,3.47,broken clouds
568,Antalaha,MG,-14.9003,50.2788,77.29,87,87,2.48,overcast clouds
569,Dryden,CA,49.7833,-92.7503,42.8,42,40,4.61,scattered clouds
570,Bronnoysund,NO,65.4625,12.1997,44.6,93,75,24.16,moderate rain
571,Khandyga,RU,62.6667,135.6,-12.95,99,100,1.32,overcast clouds
572,Orlik,RU,52.5178,99.825,18.46,84,100,3.94,overcast clouds
573,Maba,CN,24.6841,113.5984,58.86,72,85,0.89,overcast clouds
574,Yertsevo,RU,60.7966,40.086,21.69,92,80,7.92,broken clouds
575,Tulun,RU,54.5611,100.5792,25.59,88,97,7.34,overcast clouds
576,Salinopolis,BR,-0.6136,-47.3561,81.21,82,48,7.78,scattered clouds
577,San Andres,CO,12.5847,-81.7006,86.0,66,20,12.66,few clouds
578,Navirai,BR,-23.065,-54.1906,88.14,47,98,2.93,overcast clouds
579,Zacatepec,MX,18.65,-99.2,86.0,32,1,2.3,clear sky
580,Teya,RU,60.3778,92.6267,-2.58,100,86,2.91,overcast clouds
581,Barbate,ES,36.1924,-5.9219,68.0,63,0,9.22,clear sky
582,Takoradi,GH,4.8845,-1.7554,81.63,77,95,11.65,light rain
583,Taoudenni,ML,22.6783,-3.9836,80.94,8,2,13.78,clear sky
584,Puro,PH,12.4841,123.3827,78.49,84,75,12.75,broken clouds
585,Mallaig,CA,54.2169,-111.3685,17.6,53,34,5.75,scattered clouds
586,Maceio,BR,-9.6658,-35.7353,77.0,88,90,5.75,overcast clouds
587,Puri,IN,19.8,85.85,80.6,94,20,6.82,mist
588,Sebastian,US,35.1668,-94.2669,59.0,67,75,17.27,broken clouds
589,Keti Bandar,PK,24.1447,67.4497,78.26,64,0,9.66,clear sky
590,Vaitape,PF,-16.5167,-151.75,83.26,74,15,19.53,light rain
591,Mahibadhoo,MV,3.7833,72.9667,82.17,72,42,4.05,scattered clouds
592,Moquegua,PE,-17.1956,-70.9353,75.58,48,62,9.78,broken clouds
593,Claudio,BR,-20.4433,-44.7658,82.29,53,22,3.31,few clouds
594,Hambantota,LK,6.1241,81.1185,80.17,78,82,14.52,broken clouds
595,Tambo,PE,-14.8,-73.9167,41.25,77,100,2.04,overcast clouds
596,Maraa,BR,-1.8333,-65.3667,79.05,91,97,4.74,overcast clouds
597,Northam,GB,51.0333,-4.2167,52.0,80,58,7.0,broken clouds
598,Agropoli,IT,40.3469,14.9966,48.0,45,4,8.99,clear sky
599,Bubaque,GW,11.2833,-15.8333,77.22,67,66,19.44,broken clouds
600,Havelock,US,34.8791,-76.9013,69.01,77,90,17.27,overcast clouds
601,Sarkand,KZ,45.41,79.9186,38.28,93,100,4.65,overcast clouds
602,Waqqas,JO,32.5427,35.6053,68.0,68,100,16.11,overcast clouds
603,Mogadishu,SO,2.0371,45.3438,80.04,78,7,18.57,clear sky
604,Zhigalovo,RU,54.8097,105.1578,28.58,97,100,4.29,overcast clouds
605,Rehoboth,NA,-23.3167,17.0833,72.21,64,72,7.18,broken clouds
606,Tiarei,PF,-17.5333,-149.3333,82.4,78,40,1.14,light rain
607,Saurimo,AO,-9.6608,20.3916,72.82,74,93,3.78,overcast clouds
608,Victor Harbor,AU,-35.5667,138.6167,66.0,81,81,10.6,broken clouds
609,Voh,NC,-20.9667,164.7,71.13,88,90,5.79,overcast clouds
610,Podor,MR,16.6527,-14.9587,100.4,13,0,2.3,clear sky
611,Sannat,MT,36.0244,14.2428,51.01,62,20,24.16,few clouds
612,Mwinilunga,ZM,-11.7358,24.4293,63.79,95,58,3.31,moderate rain
613,Lhokseumawe,ID,5.1801,97.1507,77.05,89,99,12.1,overcast clouds
614,Eureka,US,40.8021,-124.1637,50.0,65,7,8.01,clear sky
615,Bodaybo,RU,57.8506,114.1933,14.49,96,100,1.25,overcast clouds
616,Codajas,BR,-3.8367,-62.0569,82.56,84,93,3.33,overcast clouds
617,Kungurtug,RU,50.5994,97.5228,15.76,85,61,1.88,broken clouds
618,Olgod,DK,55.8068,8.6286,42.8,93,90,11.5,mist
619,Tayoltita,MX,24.0833,-105.9333,77.34,7,11,8.05,few clouds
620,Groningen,NL,53.25,6.75,50.0,76,90,9.22,overcast clouds
621,Oconomowoc,US,43.1117,-88.4993,64.99,42,90,14.97,overcast clouds
622,Yenagoa,NG,4.9247,6.2642,79.77,77,58,5.44,broken clouds
623,Turayf,SA,31.6725,38.6637,86.0,23,75,12.66,dust
624,Pasighat,IN,28.0667,95.3333,73.54,32,0,4.43,clear sky
625,Okha,RU,53.5739,142.9478,-4.97,73,49,17.94,scattered clouds
626,Winnetka,US,42.1081,-87.7359,62.6,45,90,6.91,overcast clouds
627,Pevek,RU,69.7008,170.3133,2.86,80,100,5.93,overcast clouds
628,Iberia,US,29.9502,-91.7507,62.6,100,90,5.75,mist
629,Anloga,GH,5.7947,0.8973,77.0,88,40,6.91,moderate rain
630,Hellin,ES,38.5106,-1.701,68.0,24,0,10.36,clear sky
631,Kholmogory,RU,64.2229,41.656,30.2,69,75,11.18,snow
632,Chapais,CA,49.7834,-74.8492,42.8,42,1,3.18,clear sky
633,Mandera,KE,3.9366,41.867,91.71,11,10,8.46,clear sky
634,Saint-Augustin,CA,51.226,-58.6502,38.91,99,92,10.56,overcast clouds
635,Rumoi,JP,43.9344,141.6428,40.3,83,93,15.01,overcast clouds
636,Kiunga,PG,-6.1219,141.2906,73.74,99,100,1.23,overcast clouds
637,Ostrovnoy,RU,68.0531,39.5131,30.87,87,89,19.26,overcast clouds
638,Zhezkazgan,KZ,47.8043,67.7144,6.67,96,8,6.31,clear sky
639,Naze,JP,28.3667,129.4833,57.16,63,95,9.51,overcast clouds
640,Tautira,PF,-17.7333,-149.15,82.4,78,40,1.14,light rain
641,Markova,UA,48.6758,24.4138,32.0,86,75,4.47,light snow
642,Noumea,NC,-22.2763,166.4572,66.2,94,0,8.12,clear sky
643,Sambava,MG,-14.2667,50.1667,78.39,85,100,2.46,overcast clouds
644,Sitges,ES,41.2351,1.8119,60.01,75,4,1.01,clear sky
645,Acarau,BR,-2.8856,-40.12,82.71,72,46,10.07,scattered clouds
646,Birao,CF,10.2849,22.7882,87.62,36,79,8.12,broken clouds
647,Resistencia,AR,-27.4606,-58.9839,87.01,61,75,2.3,broken clouds
648,Dalianwan,CN,39.0286,121.695,50.0,50,0,2.24,clear sky
649,Mackenzie,CA,55.2999,-123.1698,30.2,80,90,12.66,snow
650,Zabol,AF,32.25,67.25,49.71,46,0,11.72,clear sky
651,Nicoya,CR,10.1483,-85.452,87.8,42,20,2.3,few clouds
652,Kilindoni,TZ,-7.9139,39.6668,83.7,73,7,10.18,clear sky
653,Millinocket,US,45.6573,-68.7098,59.0,29,1,6.91,clear sky
654,Hvide Sande,DK,56.0045,8.1294,42.01,83,27,12.97,scattered clouds
655,Hit,IQ,33.6416,42.8251,74.1,48,66,17.27,broken clouds
656,Ballina,AU,-28.8667,153.5667,71.01,100,35,9.31,scattered clouds
657,Nogliki,RU,51.8333,143.1667,-1.84,82,96,8.28,overcast clouds
658,Partur,IN,19.6,76.2167,82.47,39,62,9.93,broken clouds
659,Salamiyah,SY,35.0113,37.0532,62.89,65,40,22.01,scattered clouds
660,Norton,ZW,-17.8833,30.7,66.0,83,85,1.99,light rain
661,Mnogovershinnyy,RU,53.9353,139.9242,-2.7,66,10,19.64,clear sky
662,Sakaiminato,JP,35.55,133.2333,41.0,93,20,3.44,few clouds
663,Tolaga Bay,NZ,-38.3667,178.3,52.63,92,25,5.75,scattered clouds
664,Lorengau,PG,-2.0226,147.2712,80.58,76,99,2.59,overcast clouds
665,Aden,YE,12.7794,45.0367,80.74,57,0,10.92,clear sky
666,Yantai,CN,37.5333,121.4,47.77,64,45,12.8,scattered clouds
667,Singaraja,ID,-8.112,115.0882,79.74,84,94,2.48,overcast clouds
668,Plettenberg Bay,ZA,-34.0527,23.3716,66.54,87,0,12.68,clear sky
669,Hendek,TR,40.7994,30.7481,39.2,93,75,3.44,light rain
670,Marang,MY,5.2056,103.2059,82.4,83,40,12.66,scattered clouds
671,Lasa,IT,46.6166,10.7002,59.0,48,0,5.75,clear sky
672,Majenang,ID,-7.2975,108.7642,75.65,96,99,0.81,overcast clouds
673,Atambua,ID,-9.1061,124.8925,73.87,86,82,1.21,broken clouds
674,Payo,ID,-3.7508,103.6372,73.6,99,100,3.71,overcast clouds
675,Neon Karlovasion,GR,37.7903,26.7044,53.6,82,40,13.8,scattered clouds
676,Thanyaburi,TH,14.0211,100.7343,90.0,58,20,4.61,few clouds
677,Usinsk,RU,65.9939,57.5281,10.13,97,89,8.1,overcast clouds
678,Southwick,US,42.0548,-72.7704,64.0,23,1,4.88,clear sky
679,Dzhebariki-Khaya,RU,62.2167,135.8,-12.41,99,100,2.04,overcast clouds
680,Tsabong,BW,-26.0217,22.401,68.88,76,76,15.39,light rain
681,Santo Augusto,BR,-27.8508,-53.7772,82.4,74,75,8.05,broken clouds
682,Rolla,US,37.9514,-91.7713,60.01,77,90,21.85,overcast clouds
683,Palu,ID,-0.8917,119.8707,74.73,94,76,2.35,broken clouds
684,Mingaora,PK,34.7758,72.3625,49.8,87,100,5.26,overcast clouds
685,Abu Kamal,SY,34.4506,40.9171,74.55,43,99,21.72,overcast clouds
686,Waddan,LY,29.1614,16.139,60.75,25,5,17.05,clear sky
687,Marion,US,39.7684,-86.1555,64.99,48,90,11.5,overcast clouds
688,Santa Rosa,PH,14.3122,121.1114,82.4,74,75,6.91,broken clouds
689,Amarillo,US,35.222,-101.8313,53.01,50,1,19.57,clear sky
690,Kysyl-Syr,RU,63.8986,122.7617,-30.68,100,80,3.74,broken clouds
691,Huarmey,PE,-10.0681,-78.1522,76.96,69,97,12.5,overcast clouds
692,Lakheri,IN,25.6667,76.1667,75.47,35,57,3.8,broken clouds
693,Coquimbo,CL,-29.9533,-71.3436,66.2,68,0,17.27,clear sky
694,Twentynine Palms,US,34.1356,-116.0542,54.0,54,90,18.41,overcast clouds
695,Grenaa,DK,56.4158,10.8783,46.4,71,90,6.91,overcast clouds
