City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
396,Solok,ID,2021-03-19 16:47:52,-0.7918,100.6593,77.0,94,75,4.61
397,Perelyub,RU,2021-03-19 16:47:52,51.8667,50.3667,29.73,94,100,19.55
398,Vao,NC,2021-03-19 16:47:53,-22.6667,167.4833,76.41,77,100,22.24
399,Payson,US,2021-03-19 16:47:53,40.0444,-111.7321,57.0,37,1,13.8
400,Kampene,CD,2021-03-19 16:47:54,-3.6,26.6667,71.87,95,97,2.19
401,Wairoa,NZ,2021-03-19 16:47:54,-39.0333,177.3667,54.0,95,94,1.99
402,Margate,GB,2021-03-19 16:47:54,51.3813,1.3862,44.01,70,0,8.01
403,Liverpool,GB,2021-03-19 16:44:07,53.4106,-2.9779,55.4,67,90,9.22
404,Hay River,CA,2021-03-19 16:47:55,60.8156,-115.7999,19.4,79,75,10.36
405,Kavieng,PG,2021-03-19 16:47:55,-2.5744,150.7967,82.33,76,4,11.32
406,Persianovskiy,RU,2021-03-19 16:47:56,47.5137,40.1075,39.99,87,75,6.71
407,Luwuk,ID,2021-03-19 16:47:56,-0.9516,122.7875,78.94,76,94,2.71
408,Baillif,GP,2021-03-19 16:47:57,16.0202,-61.7463,84.2,54,75,14.97
409,Ko Samui,TH,2021-03-19 16:47:57,9.5357,99.9357,81.84,73,100,10.09
410,Faya,SA,2021-03-19 16:47:57,18.3851,42.4509,68.0,77,0,5.75
411,Baruun-Urt,MN,2021-03-19 16:47:58,46.6806,113.2792,21.7,90,100,18.34
412,Anloga,GH,2021-03-19 16:47:58,5.7947,0.8973,86.0,70,20,6.91
413,Chifeng,CN,2021-03-19 16:47:58,42.2683,118.9636,34.41,91,100,6.71
414,Mezhgorye,UA,2021-03-19 16:47:59,44.9667,34.4167,35.55,84,88,5.23
415,Zemio,CF,2021-03-19 16:47:59,5.0314,25.1361,76.64,63,77,3.58
416,Surt,LY,2021-03-19 16:48:00,31.2089,16.5887,67.01,62,11,20.92
417,Bima,ID,2021-03-19 16:48:00,-8.4667,118.7167,76.86,91,91,0.98
418,Verkhnyaya Toyma,RU,2021-03-19 16:48:02,62.2349,44.9985,16.74,94,100,4.34
419,Mvuma,ZW,2021-03-19 16:48:02,-19.2792,30.5283,68.52,54,29,10.65
420,Tessalit,ML,2021-03-19 16:48:02,20.1986,1.0114,89.24,6,0,9.22
421,Henties Bay,NA,2021-03-19 16:48:03,-22.116,14.2845,66.0,83,2,8.01
422,Warwick,US,2021-03-19 16:48:03,41.7001,-71.4162,37.99,30,40,24.16
423,Gedo,ET,2021-03-19 16:48:04,9.0167,37.45,60.85,53,70,2.01
424,Vengerovo,RU,2021-03-19 16:48:04,55.6848,76.7471,23.63,82,100,15.82
425,Veraval,IN,2021-03-19 16:48:04,20.9,70.3667,74.44,85,0,11.16
426,Sarangarh,IN,2021-03-19 16:48:05,21.6,83.0833,81.64,41,71,6.82
427,Prince Rupert,CA,2021-03-19 16:44:30,54.3161,-130.3201,41.0,93,90,8.05
428,Seymchan,RU,2021-03-19 16:48:05,62.8833,152.4333,-25.1,99,32,1.16
429,Shahganj,IN,2021-03-19 16:48:06,26.05,82.6833,80.6,50,40,2.3
430,Ngerengere,TZ,2021-03-19 16:48:06,-6.75,38.1167,82.4,74,20,3.69
431,Grindavik,IS,2021-03-19 16:48:07,63.8424,-22.4338,44.6,87,75,26.46
432,Jizan,SA,2021-03-19 16:48:07,17.3333,42.6667,84.2,79,20,6.91
433,Amzya,RU,2021-03-19 16:48:08,56.2354,54.3868,30.11,94,100,9.89
434,Pimentel,PE,2021-03-19 16:48:08,-6.8367,-79.9342,82.4,54,0,8.05
435,Kinshasa,CD,2021-03-19 16:45:58,-4.3246,15.3215,80.6,78,20,5.75
436,Port Blair,IN,2021-03-19 16:48:09,11.6667,92.75,79.92,69,0,3.67
437,Boueni,YT,2021-03-19 16:48:09,-12.9025,45.0761,82.4,83,35,3.44
438,Mezen,RU,2021-03-19 16:48:09,65.8522,44.24,-2.25,95,33,3.22
439,Sijunjung,ID,2021-03-19 16:48:09,-0.6876,100.9537,73.54,96,100,1.52
440,Panzhihua,CN,2021-03-19 16:48:10,26.5851,101.7128,61.0,39,98,0.4
441,Samarai,PG,2021-03-19 16:48:10,-10.6167,150.6667,81.95,77,5,6.44
442,Coquimbo,CL,2021-03-19 16:45:24,-29.9533,-71.3436,66.2,55,75,10.36
443,Oksbol,DK,2021-03-19 16:48:11,55.6268,8.2876,42.01,52,75,8.05
444,Aykhal,RU,2021-03-19 16:48:11,66.0,111.5,-14.62,96,90,8.37
445,Sipoo,FI,2021-03-19 16:48:12,60.3775,25.2691,25.0,46,0,5.75
446,Acarau,BR,2021-03-19 16:48:12,-2.8856,-40.12,85.28,68,65,13.58
447,Barra Dos Coqueiros,BR,2021-03-19 16:48:13,-10.9089,-37.0386,84.2,65,40,13.8
448,Basco,PH,2021-03-19 16:48:13,20.4487,121.9702,76.19,85,65,14.65
449,Evensk,RU,2021-03-19 16:48:14,61.95,159.2333,0.72,81,100,11.01
450,Mahon,ES,2021-03-19 16:43:28,39.8885,4.2658,46.4,66,20,13.8
451,Cap Malheureux,MU,2021-03-19 16:48:14,-19.9842,57.6142,77.0,83,1,3.0
452,Adana,TR,2021-03-19 16:48:15,36.985,35.2881,57.2,72,40,2.3
453,Kharp,RU,2021-03-19 16:48:15,66.8014,65.8081,-16.17,97,78,1.48
454,Ushtobe,KZ,2021-03-19 16:48:16,45.2514,77.9838,33.17,69,0,8.72
455,Sainte-Martine,CA,2021-03-19 16:48:16,45.2501,-73.7992,21.99,49,0,8.05
456,Magadan,RU,2021-03-19 16:48:16,59.5667,150.8,-6.77,68,0,6.49
457,Benjamin Aceval,PY,2021-03-19 16:48:17,-24.9667,-57.5667,86.0,54,0,3.44
458,Wahiawa,US,2021-03-19 16:48:17,21.5028,-158.0236,70.0,82,1,4.61
459,Comodoro Rivadavia,AR,2021-03-19 16:48:17,-45.8667,-67.5,73.4,25,0,14.97
460,Adrar,MR,2021-03-19 16:48:18,20.5022,-10.0711,90.7,8,0,9.55
461,Gamba,GA,2021-03-19 16:48:18,-2.65,10.0,77.09,82,98,0.47
462,Gwadar,PK,2021-03-19 16:48:18,25.1216,62.3254,75.29,79,7,4.63
463,Hilton Head Island,US,2021-03-19 16:48:19,32.2163,-80.7526,63.0,51,1,14.97
464,Saint-Pierre,RE,2021-03-19 16:48:19,-21.3393,55.4781,77.0,83,75,18.41
465,Atambua,ID,2021-03-19 16:48:19,-9.1061,124.8925,73.17,86,38,1.66
466,Port Hardy,CA,2021-03-19 16:45:07,50.6996,-127.4199,46.4,87,75,6.91
467,Karaidel,RU,2021-03-19 16:48:20,55.8337,56.9069,29.43,97,100,5.91
468,Moerai,PF,2021-03-19 16:48:20,-22.4333,-151.3333,79.21,72,13,11.36
469,Brae,GB,2021-03-19 16:48:20,60.3964,-1.353,46.4,87,75,12.66
470,Krasnoselkup,RU,2021-03-19 16:48:21,65.7,82.4667,-13.13,96,13,10.89
471,Payo,ID,2021-03-19 16:48:21,-3.7508,103.6372,73.06,97,93,1.63
472,Alta Floresta,BR,2021-03-19 16:48:22,-9.8756,-56.0861,75.81,93,100,2.3
473,Lekoni,GA,2021-03-19 16:48:22,-1.5843,14.2591,76.93,79,99,4.72
474,Kaka,TM,2021-03-19 16:48:23,37.3482,59.6143,58.21,58,35,3.42
475,Dukat,RU,2021-03-19 16:48:23,62.55,155.55,-25.58,99,96,4.25
476,Kysyl-Syr,RU,2021-03-19 16:48:24,63.8986,122.7617,13.62,96,100,5.48
477,Tomatlan,MX,2021-03-19 16:48:24,19.9333,-105.25,86.2,33,0,5.55
478,Half Moon Bay,US,2021-03-19 16:48:25,37.4636,-122.4286,57.0,93,90,5.08
479,Constantine,DZ,2021-03-19 16:48:25,36.365,6.6147,44.6,87,75,4.61
480,Hambantota,LK,2021-03-19 16:48:25,6.1241,81.1185,75.2,100,40,3.91
481,Beira,MZ,2021-03-19 16:48:26,-19.8436,34.8389,82.4,78,20,11.5
482,Rodrigues Alves,BR,2021-03-19 16:48:26,-7.738,-72.6509,78.8,89,75,5.75
483,Savannah Bight,HN,2021-03-19 16:48:27,16.45,-85.85,84.2,70,75,3.44
484,Shirvan,AZ,2021-03-19 16:48:27,39.9509,48.8994,52.11,69,18,12.12
485,Makakilo City,US,2021-03-19 16:48:27,21.3469,-158.0858,69.8,73,1,5.75
486,Vysokogornyy,RU,2021-03-19 16:48:28,50.1167,139.15,10.92,95,49,2.01
487,Raahe,FI,2021-03-19 16:48:28,64.6833,24.4833,23.0,58,0,6.91
488,Umm Lajj,SA,2021-03-19 16:48:28,25.0213,37.2685,74.71,54,0,11.3
489,Bougouni,ML,2021-03-19 16:48:29,11.417,-7.479,99.09,18,47,3.56
490,Yerbogachen,RU,2021-03-19 16:48:29,61.2767,108.0108,11.64,95,82,8.39
491,Calawag,PH,2021-03-19 16:48:29,10.6697,119.5707,78.93,88,33,4.36
492,Sabang,ID,2021-03-19 16:48:30,5.8933,95.3214,83.73,69,85,8.46
493,San Patricio,US,2021-03-19 16:48:30,28.017,-97.5169,64.4,39,1,16.11
494,Najran,SA,2021-03-19 16:48:31,17.4924,44.1277,84.2,13,0,9.22
495,Cleburne,US,2021-03-19 16:48:31,32.3476,-97.3867,54.0,54,1,11.5
496,Bambanglipuro,ID,2021-03-19 16:48:31,-7.95,110.2833,77.63,86,99,7.81
497,Sohagpur,IN,2021-03-19 16:48:32,22.7,78.2,71.29,69,81,3.98
498,Samoylovka,RU,2021-03-19 16:48:32,51.184,43.7081,27.52,92,100,9.78
499,Jiangkou,CN,2021-03-19 16:48:33,25.4872,119.1986,59.0,100,90,4.47
500,Kissidougou,GN,2021-03-19 16:48:33,9.1848,-10.0999,91.18,34,45,2.08
501,Havre De Grace,US,2021-03-19 16:47:56,39.5493,-76.0916,45.0,38,75,19.57
502,Humberto De Campos,BR,2021-03-19 16:48:33,-2.5983,-43.4611,83.07,78,92,5.03
503,Lilongwe,MW,2021-03-19 16:48:34,-13.9669,33.7873,71.06,84,95,5.86
504,Tarija,BO,2021-03-19 16:44:20,-21.5355,-64.7296,71.6,60,40,5.75
505,Gniezno,PL,2021-03-19 16:48:34,52.5348,17.5826,33.01,44,93,11.99
506,Sao Joao Da Barra,BR,2021-03-19 16:48:35,-21.6403,-41.0511,87.8,48,20,13.8
507,Aklavik,CA,2021-03-19 16:48:35,68.2191,-135.0107,-9.4,70,75,8.05
508,Ancud,CL,2021-03-19 16:48:35,-41.8697,-73.8203,57.99,67,75,3.44
509,Aswan,EG,2021-03-19 16:48:36,24.0934,32.907,81.01,11,0,10.45
510,Yar-Sale,RU,2021-03-19 16:48:36,66.8333,70.8333,-19.01,98,29,10.0
511,Goroka,PG,2021-03-19 16:48:36,-6.0834,145.3873,59.67,96,100,2.15
512,Alexandria,EG,2021-03-19 16:45:27,31.2156,29.9553,66.2,45,0,5.75
513,Milyutinskaya,RU,2021-03-19 16:48:37,48.6279,41.6679,34.45,75,100,7.11
514,Carutapera,BR,2021-03-19 16:48:37,-1.195,-46.02,82.13,78,69,3.87
515,Takoradi,GH,2021-03-19 16:48:38,4.8845,-1.7554,82.62,69,100,11.05
516,Roma,US,2021-03-19 16:48:38,43.2128,-75.4557,33.01,34,1,16.11
517,Naze,JP,2021-03-19 16:48:38,28.3667,129.4833,66.24,88,22,6.69
518,Biu,NG,2021-03-19 16:48:39,10.6129,12.1946,93.42,15,87,1.36
519,Tezu,IN,2021-03-19 16:48:39,27.9167,96.1667,77.49,22,28,4.09
520,Tepelene,AL,2021-03-19 16:48:39,40.2958,20.0192,43.0,76,100,3.04
521,Ypsonas,CY,2021-03-19 16:48:40,34.6884,32.9574,59.0,58,20,11.5
522,Dombas,NO,2021-03-19 16:48:40,62.0696,9.1235,32.92,95,81,3.56
523,Necochea,AR,2021-03-19 16:48:40,-38.5473,-58.7368,72.0,51,0,5.01
524,Trincomalee,LK,2021-03-19 16:48:41,8.5711,81.2335,77.88,80,100,2.77
525,Praia Da Vitoria,PT,2021-03-19 16:48:42,38.7333,-27.0667,64.99,72,40,10.2
526,Sao Gabriel Da Cachoeira,BR,2021-03-19 16:48:42,-0.1303,-67.0892,86.0,74,40,4.61
527,Eucaliptus,BO,2021-03-19 16:48:42,-17.5833,-67.5167,59.0,51,75,8.05
528,Hukuntsi,BW,2021-03-19 16:48:42,-24.0,21.75,79.14,38,36,4.94
529,Ayan,RU,2021-03-19 16:48:43,56.45,138.1667,9.0,69,0,8.3
530,Coihaique,CL,2021-03-19 16:48:02,-45.5752,-72.0662,55.4,50,75,14.97
531,Soubre,CI,2021-03-19 16:48:43,5.7856,-6.6083,92.89,42,23,3.11
532,Atima,HN,2021-03-19 16:48:43,14.9333,-88.4833,73.4,73,75,6.91
533,Nantucket,US,2021-03-19 16:48:44,41.2835,-70.0995,32.0,74,40,31.07
534,Conde,BR,2021-03-19 16:48:44,-7.2597,-34.9075,86.0,70,75,14.97
535,Mae Sot,TH,2021-03-19 16:48:45,16.7167,98.5667,75.51,54,0,1.59
536,Sungaipenuh,ID,2021-03-19 16:48:45,-2.0833,101.3833,66.51,98,99,1.01
537,Annau,TM,2021-03-19 16:48:45,37.8876,58.516,60.8,48,90,2.3
538,Tatawin,TN,2021-03-19 16:48:46,32.9297,10.4518,71.6,28,0,3.44
539,Utrera,ES,2021-03-19 16:48:46,37.1852,-5.7809,64.99,39,0,13.8
540,Oranjestad,AW,2021-03-19 16:45:15,12.524,-70.027,78.35,76,80,16.73
541,Thanh Hoa,VN,2021-03-19 16:48:47,19.8,105.7667,73.72,92,60,3.13
542,Esil,KZ,2021-03-19 16:48:47,51.9556,66.4042,30.94,78,100,16.31
543,West Bay,KY,2021-03-19 16:48:47,19.3667,-81.4167,84.2,65,40,12.66
544,Zhanakorgan,KZ,2021-03-19 16:48:48,43.9098,67.2495,51.85,61,100,9.93
545,Charters Towers,AU,2021-03-19 16:48:48,-20.1,146.2667,72.1,91,99,9.24
546,Kampong Chhnang,KH,2021-03-19 16:48:49,12.1667,104.55,82.11,65,10,8.79
547,Gorontalo,ID,2021-03-19 16:48:49,0.5412,123.0595,74.75,93,82,3.27
548,Olinda,BR,2021-03-19 16:48:49,-8.0089,-34.8553,84.2,58,40,12.66
549,Kattivakkam,IN,2021-03-19 16:48:50,13.2167,80.3167,78.8,78,20,4.61
550,Nome,US,2021-03-19 16:48:50,64.5011,-165.4064,-20.2,69,1,4.72
551,Xique-Xique,BR,2021-03-19 16:48:50,-10.8218,-42.7263,87.67,49,99,3.29
552,Soure,BR,2021-03-19 16:48:51,-0.7167,-48.5233,73.4,95,100,9.04
553,Lumeje,AO,2021-03-19 16:48:51,-11.55,20.7833,76.24,63,66,2.35
554,Encruzilhada Do Sul,BR,2021-03-19 16:48:51,-30.5439,-52.5219,79.12,50,3,6.87
555,Virginia Beach,US,2021-03-19 16:46:18,36.8529,-75.978,39.2,87,90,17.27
556,Petropavlovsk-Kamchatskiy,RU,2021-03-19 16:46:50,53.0452,158.6483,32.0,100,90,6.71
557,Coromandel,BR,2021-03-19 16:48:52,-18.4733,-47.2003,77.59,68,35,5.95
558,San Andres,CO,2021-03-19 16:48:52,12.5847,-81.7006,84.2,65,20,17.27
559,Tabuk,PH,2021-03-19 16:48:53,17.4189,121.4443,72.93,93,76,1.66
560,Pemba,MZ,2021-03-19 16:48:53,-12.974,40.5178,82.4,78,75,6.91
561,Buta,CD,2021-03-19 16:48:54,2.7858,24.73,72.72,94,70,4.23
562,Skibbereen,IE,2021-03-19 16:48:54,51.55,-9.2667,51.8,82,75,6.91
563,Fuzhou,CN,2021-03-19 16:48:02,26.0614,119.3061,59.0,100,90,4.47
564,Manjeshwar,IN,2021-03-19 16:48:55,12.7194,74.8861,84.2,74,40,3.04
565,Seoul,KR,2021-03-19 16:48:55,37.5683,126.9778,57.2,66,60,3.44
566,Palmer,US,2021-03-19 16:48:55,42.1584,-72.3287,36.0,23,40,24.16
567,Nago,JP,2021-03-19 16:48:56,26.5881,127.9761,71.6,83,1,4.61
568,Pacific Grove,US,2021-03-19 16:48:56,36.6177,-121.9166,55.0,88,100,3.02
569,Roald,NO,2021-03-19 16:48:56,62.5833,6.1333,46.0,76,75,16.11
570,Dawei,MM,2021-03-19 16:48:57,14.0833,98.2,75.38,85,0,2.48
571,Kalianget,ID,2021-03-19 16:48:57,-7.05,113.9333,81.21,81,50,10.76
572,Pochutla,MX,2021-03-19 16:48:58,15.7432,-96.4661,90.0,42,1,8.59
573,Kangaatsiaq,GL,2021-03-19 16:48:58,68.3065,-53.4641,19.35,73,100,11.36
574,Kochevo,RU,2021-03-19 16:48:58,59.5994,54.3125,23.65,96,99,6.11
575,Winburg,ZA,2021-03-19 16:48:59,-28.518,27.0093,66.79,36,21,4.29
576,Oranjemund,NA,2021-03-19 16:48:59,-28.55,16.4333,64.96,81,33,18.01
577,Srednekolymsk,RU,2021-03-19 16:49:00,67.45,153.6833,-26.91,95,0,2.89
578,Pacifica,US,2021-03-19 16:44:28,37.6138,-122.4869,55.99,100,90,4.74
579,Muncar,ID,2021-03-19 16:49:00,-8.4333,114.3333,76.05,86,73,3.87
580,Pathein,MM,2021-03-19 16:49:01,16.7833,94.7333,74.82,80,76,9.1
581,Bayshore Gardens,US,2021-03-19 16:49:01,27.4253,-82.5904,70.0,68,75,16.11
582,Kaduqli,SD,2021-03-19 16:49:01,11.0167,29.7167,94.15,13,86,8.37
583,Gresham,US,2021-03-19 16:45:03,45.4982,-122.4315,50.0,66,90,6.91
584,Luderitz,NA,2021-03-19 16:49:02,-26.6481,15.1594,68.94,63,65,22.86
585,Dubrovka,RU,2021-03-19 16:49:02,53.6907,33.5071,26.65,83,89,3.96
586,Damara,CF,2021-03-19 16:49:03,4.9608,18.7035,96.8,36,20,5.75
587,Chabahar,IR,2021-03-19 16:49:03,25.2919,60.643,76.1,73,24,3.87
588,Vanimo,PG,2021-03-19 16:49:04,-2.6741,141.3028,77.72,84,56,3.06
589,Maturin,VE,2021-03-19 16:49:04,9.75,-63.1767,89.56,43,57,7.47
590,Da Nang,VN,2021-03-19 16:44:53,16.0678,108.2208,78.8,83,40,4.61
591,Huntsville,US,2021-03-19 16:49:05,34.7304,-86.5861,46.99,81,90,14.97
592,Ust-Ilimsk,RU,2021-03-19 16:49:05,58.0006,102.6619,18.07,93,97,8.9
593,Wasilla,US,2021-03-19 16:49:05,61.5814,-149.4394,1.99,77,1,3.44
594,Tomohon,ID,2021-03-19 16:49:06,1.3346,124.8392,77.0,94,20,1.14
